2.12300;0.20349;-0.92090;0.29041;-42.17529;1.64795;43.15185
2.13400;0.20569;-0.92395;0.27966;-42.84668;2.68555;43.45703
2.14500;0.20618;-0.92932;0.27417;-43.88427;9.88770;45.16601
2.15500;0.20813;-0.93225;0.26587;-44.55566;13.67187;45.34912
2.16600;0.23267;-0.94043;0.25024;-45.71533;15.62500;43.27392
2.17600;0.32886;-0.96802;0.24414;-46.14257;21.72851;35.70557
2.18700;0.58435;-1.00281;0.27014;-44.67773;48.46191;15.25879
2.19800;0.87134;-1.05371;0.30200;-37.96387;104.79736;-17.63916
2.20800;0.90222;-1.15161;0.29163;-19.28711;167.11424;-40.10010
2.21900;0.43042;-1.13623;0.38647;7.56836;207.27538;-32.10449
2.22900;0.22632;-1.02942;0.41638;27.95410;221.19139;-5.06592
2.24000;0.11450;-0.92944;0.41870;34.42383;210.57127;15.62500
2.25100;0.05713;-0.87683;0.39917;28.25928;180.11473;16.90674
2.26100;0.00256;-0.85999;0.36096;14.40430;134.88770;3.05176
2.27200;-0.06653;-0.84802;0.33240;-3.23486;77.08740;-13.61084
2.28200;-0.13330;-0.84229;0.31323;-21.85058;15.13672;-23.74267
2.29300;-0.15527;-0.85181;0.32019;-53.89404;-69.88525;-14.46533
2.30400;-0.10583;-0.88525;0.36084;-60.36377;-72.63184;-0.36621
2.31400;-0.01379;-0.94775;0.38696;-58.71582;-56.45752;15.68603
2.32500;0.06335;-1.00977;0.38159;-51.45263;-35.15625;30.63965
2.33600;0.10388;-1.04443;0.35803;-41.68701;-17.39502;40.10010
2.34600;0.12341;-1.05200;0.32507;-32.71484;-6.34766;42.23632
2.35700;0.13257;-1.04456;0.29297;-27.09961;-1.89209;38.63525
2.36700;0.13281;-1.03235;0.27026;-25.63476;-3.17383;32.53174
2.37800;0.13782;-1.00891;0.25085;-26.85547;-8.11768;26.67236
2.38900;0.14307;-1.00378;0.24792;-28.50342;-13.18359;22.03369
2.39900;0.14441;-1.00195;0.24854;-29.23584;-15.31982;18.43262
2.41000;0.13989;-1.00134;0.25220;-28.56445;-12.81738;15.99121
2.42000;0.12927;-1.00098;0.25562;-26.36719;-5.73730;14.70947
2.43100;0.11401;-0.99878;0.25476;-23.49853;3.41797;14.09912
2.44200;0.09717;-0.99414;0.24927;-20.87402;10.62012;13.54980
2.45200;0.08411;-0.98792;0.24304;-18.73779;10.31494;11.23047
2.46300;0.07751;-0.98096;0.24158;-18.67676;6.34766;9.88770
2.47400;0.07654;-0.97400;0.24377;-18.49365;4.15039;8.97217
2.48400;0.07849;-0.96863;0.24268;-17.63916;4.82178;9.15527
2.49500;0.08032;-0.96716;0.23657;-16.23535;7.44629;10.31494
2.50500;0.07983;-0.96704;0.22876;-14.89258;9.82666;11.59668
2.51600;0.07703;-0.96582;0.22241;-14.34326;10.49805;12.14600
2.52700;0.07446;-0.96399;0.21790;-14.89258;9.33838;11.71875
2.53700;0.07776;-0.96899;0.21875;-15.68603;7.50732;10.37598
2.54800;0.08020;-0.97034;0.22046;-16.05225;5.92041;8.91113
2.55800;0.08020;-0.97021;0.21802;-15.62500;5.12695;8.17871
2.56900;0.07849;-0.97192;0.21521;-14.70947;5.31006;8.36182
2.58000;0.07495;-0.97168;0.21863;-14.16016;5.73730;9.03320
2.59000;0.07507;-0.96838;0.22070;-14.46533;4.69971;9.76562
2.60100;0.08569;-0.97192;0.21582;-15.19775;2.07520;9.76562
2.61200;0.09766;-0.97925;0.21338;-16.35742;1.40381;7.26318
2.62200;0.10217;-0.98303;0.21558;-16.05225;3.05176;6.65283
2.63300;0.10205;-0.98340;0.21924;-14.89258;3.72314;6.77490
2.64300;0.10132;-0.98389;0.22534;-13.18359;3.78418;6.59180
2.65400;0.10352;-0.99023;0.23364;-11.10840;5.18799;5.73730
2.66500;0.10608;-0.99768;0.24182;-8.78906;7.93457;4.69971
2.67500;0.10498;-1.00244;0.24414;-6.89697;9.52148;3.78418
2.68600;0.10071;-1.00537;0.24268;-5.79834;8.48389;2.86865
2.69600;0.09839;-1.00928;0.25989;-5.31006;5.92041;1.95312
2.70700;0.10522;-1.01025;0.27368;-4.88281;3.90625;0.97656
2.71800;0.11230;-1.01233;0.27893;-3.84521;3.78418;0.24414
2.72800;0.11414;-1.01697;0.27661;-1.89209;4.88281;-0.24414
2.73900;0.11047;-1.01892;0.27539;0.85449;5.79834;-0.79346
2.75000;0.10449;-1.01367;0.27576;3.96728;5.55420;-1.52588
2.76000;0.09998;-1.00403;0.27124;6.46973;4.21143;-2.38037
2.77100;0.09937;-0.99719;0.25989;7.87353;-1.40381;-4.21143
2.78200;0.10132;-0.99878;0.24854;7.81250;-4.39453;-5.18799
2.79200;0.10266;-1.00378;0.24487;8.42285;-5.92041;-5.85937
2.80300;0.10535;-1.00439;0.24695;9.46045;-6.22559;-6.34766
2.81400;0.11206;-1.00061;0.24561;10.49805;-6.04248;-7.14111
2.82400;0.11890;-1.00000;0.23779;11.47461;-5.67627;-8.11768
2.83500;0.12122;-1.00378;0.23132;12.93945;-4.69971;-8.72803
2.84500;0.11877;-1.00366;0.22827;14.58740;-3.35693;-8.66699
2.85600;0.11487;-0.98450;0.21924;15.44189;-2.86865;-8.66699
2.86700;0.11633;-0.98206;0.20825;15.13672;-3.84521;-9.46045
2.87700;0.11731;-0.98730;0.19946;14.22119;-6.04248;-10.62012
2.88800;0.11584;-0.98914;0.19861;13.73291;-8.48389;-11.29150
2.89900;0.11426;-0.98450;0.19897;13.91601;-10.13183;-11.41357
2.90900;0.11255;-0.97974;0.19312;14.09912;-11.04736;-11.53564
2.92000;0.10925;-0.97839;0.18359;13.48877;-12.08496;-12.02392
2.93100;0.10510;-0.97925;0.17847;10.68115;-14.09912;-13.24463
2.94100;0.10071;-0.98071;0.17810;9.52148;-14.95361;-13.48877
2.95200;0.09668;-0.98389;0.17615;8.91113;-16.11328;-13.54980
2.96200;0.09290;-0.98901;0.17358;9.03320;-17.57812;-13.54980
2.97300;0.08923;-0.98926;0.17493;9.70459;-19.10400;-13.42773
2.98400;0.08557;-0.98218;0.17615;10.37598;-20.69092;-13.30566
2.99400;0.08398;-0.97314;0.17358;10.37598;-21.85058;-13.12256
3.00500;0.08594;-0.96228;0.16479;9.52148;-22.39990;-12.87842
3.01600;0.08691;-0.96106;0.16296;7.99560;-22.33887;-12.45117
3.02600;0.08838;-0.96301;0.16333;6.04248;-22.58301;-12.26807
3.03700;0.09155;-0.97119;0.16382;3.72314;-23.98681;-12.57324
3.04700;0.09668;-0.98364;0.16907;1.40381;-25.93994;-13.30566
3.05800;0.10352;-0.99536;0.17969;0.12207;-27.16064;-13.79394
3.06900;0.11145;-1.00391;0.18848;0.48828;-26.61133;-13.61084
3.07900;0.11670;-1.00696;0.19043;5.67627;-21.78955;-13.36670
3.09000;0.11572;-1.00378;0.18701;8.48389;-19.53125;-14.09912
3.10100;0.11206;-0.99524;0.18225;9.82666;-18.31055;-14.95361
3.11100;0.11060;-0.98682;0.17847;9.70459;-17.33398;-15.56396
3.12200;0.10974;-0.98523;0.17981;9.09424;-15.99121;-15.68603
3.13200;0.10999;-0.99011;0.18994;8.78906;-14.40430;-15.74707
3.14300;0.11121;-0.99609;0.20435;9.21631;-13.12256;-15.86914
3.15400;0.11243;-1.00183;0.21619;10.43701;-12.63428;-16.05225
3.16400;0.11584;-1.01367;0.22375;12.26807;-12.75635;-16.35742
3.17500;0.11755;-1.01355;0.21973;14.58740;-12.87842;-16.60156
3.18600;0.11792;-1.00769;0.21228;16.90674;-12.26807;-16.90674
3.19600;0.11584;-0.99939;0.20447;18.67676;-11.16943;-17.51709
3.20700;0.11218;-0.98975;0.20032;19.65332;-9.64355;-18.18848
3.21700;0.10864;-0.97925;0.20044;19.89746;-7.99560;-18.55469
3.22800;0.10437;-0.97058;0.20190;19.77539;-6.53076;-18.67676
3.23900;0.09851;-0.96533;0.20020;19.53125;-5.00488;-18.79883
3.24900;0.09277;-0.96143;0.19763;19.59229;-4.88281;-18.31055
3.26000;0.08789;-0.95691;0.19702;19.53125;-5.55420;-17.57812
