timestamp,data1,data2,data3,data4,data5,data6,label
25.179,0.28198,-0.22559,0.96326,-9.94873,14.46533,-15.50293,2
25.19,0.29443,-0.20715,1.01001,-12.3291,8.42285,-13.48877,2
25.201,0.3042,-0.19324,1.05371,-12.75635,4.57764,-11.04736,2
25.211,0.30383,-0.19409,1.06787,-10.55908,2.86865,-8.66699,2
25.222,0.2948,-0.20032,1.05493,-7.20215,2.62451,-6.71387,2
25.232,0.28625,-0.20288,1.01489,-3.90625,3.60107,-4.76074,2
25.243,0.2832,-0.20264,0.95862,-1.64795,4.5166,-2.68555,2
25.254,0.28479,-0.20105,0.91797,-3.60107,3.96728,0.24414,2
25.264,0.28772,-0.20178,0.91199,-6.28662,4.21143,0.67139,2
25.275,0.28857,-0.20642,0.92822,-8.17871,4.88281,0.61035,2
25.286,0.28601,-0.21643,0.94507,-8.8501,5.31006,0.42725,2
25.296,0.28101,-0.22571,0.96143,-8.54492,5.18799,0.42725,2
25.307,0.27686,-0.22559,0.97852,-7.01904,4.94385,0.30518,2
25.317,0.27222,-0.22363,0.98547,-4.63867,4.57764,-0.18311,2
25.328,0.26624,-0.22522,0.98035,-2.38037,4.02832,-0.61035,2
25.339,0.26038,-0.2373,0.9563,-0.85449,3.2959,-0.85449,2
25.349,0.25854,-0.23901,0.95154,-0.42725,2.80762,-0.67139,2
25.371,0.271,-0.23047,0.94885,-0.79346,1.28174,0.30518,2
25.381,0.2749,-0.2323,0.94861,-0.97656,0.48828,0.24414,2
25.392,0.27539,-0.22961,0.95654,-1.52588,0.36621,0.24414,2
25.402,0.27502,-0.22668,0.96423,-1.83105,0.73242,0.30518,2
25.413,0.27588,-0.22656,0.96155,-0.48828,1.46484,0.30518,2
25.424,0.27844,-0.22473,0.95215,-0.18311,1.46484,0.18311,2
25.434,0.2793,-0.22021,0.94482,-0.36621,1.52588,-0.06104,2
25.456,0.26697,-0.21826,0.94189,-0.48828,2.92969,-0.48828,2
25.466,0.26477,-0.22278,0.9375,-0.73242,3.2959,-0.67139,2
25.477,0.26978,-0.22925,0.93494,-1.64795,3.05176,-0.79346,2
25.487,0.2749,-0.22986,0.96924,-2.62451,2.2583,-0.79346,2
25.498,0.27466,-0.22876,0.9834,-2.31934,1.09863,-0.79346,2
25.509,0.27856,-0.22998,0.98157,-0.85449,-0.42725,-0.73242,2
25.519,0.28174,-0.2312,0.97241,0.54932,-1.95312,-0.97656,2
25.53,0.28003,-0.23047,0.95996,1.34277,-2.99072,-1.40381,2
25.541,0.27417,-0.22864,0.95007,1.70898,-3.23486,-1.77002,2
25.551,0.27014,-0.22888,0.9447,1.77002,-2.92969,-1.89209,2
25.562,0.27026,-0.23169,0.94373,1.64795,-2.38037,-1.83105,2
25.572,0.27148,-0.23279,0.95239,1.58691,-2.80762,-1.64795,2
25.583,0.27393,-0.23169,0.96716,2.38037,-4.27246,-1.40381,2
25.594,0.27661,-0.23376,0.97803,4.02832,-5.92041,-1.09863,2
25.604,0.2793,-0.23889,0.97925,5.43213,-6.53076,-0.67139,2
25.615,0.28345,-0.23718,0.97791,5.98144,-5.85937,-0.12207,2
25.626,0.28662,-0.2323,0.98438,6.53076,-5.37109,0.18311,2
25.636,0.28638,-0.23132,0.99243,7.87353,-5.06592,0.73242,2
25.647,0.28198,-0.23364,0.97974,9.64355,-4.15039,1.64795,2
25.657,0.28369,-0.23364,0.97607,11.23047,-3.35693,2.74658,2
25.668,0.28796,-0.23438,0.98828,12.45117,-3.84521,3.72314,2
25.679,0.28967,-0.23914,1.01331,13.48877,-4.94385,4.76074,2
25.689,0.28882,-0.24353,1.04163,14.95361,-5.12695,5.92041,2
25.7,0.2915,-0.24109,1.0719,17.39502,-3.90625,6.95801,2
25.711,0.29028,-0.23364,1.10437,20.99609,-1.95312,7.75146,2
25.721,0.28271,-0.22815,1.12573,38.39111,0.0,11.96289,2
25.732,0.27393,-0.22656,1.13379,50.65918,1.09863,15.86914,2
25.742,0.26306,-0.22559,1.14954,62.86621,4.88281,20.1416,2
25.753,0.25684,-0.21887,1.17346,74.646,12.08496,26.7334,2
25.764,0.25476,-0.20508,1.18591,84.41161,23.68164,39.00146,2
25.774,0.25024,-0.1886,1.19202,91.36962,35.7666,53.34472,2
25.785,0.23914,-0.17529,1.20361,96.74072,42.05322,62.62207,2
25.796,0.22852,-0.16223,1.2041,100.09765,41.56494,66.89453,2
25.806,0.25842,-0.11584,1.15466,97.35107,37.96387,67.38281,2
25.817,0.28259,-0.09521,1.15613,86.48681,34.24072,59.93652,2
25.828,0.30225,-0.07556,1.18628,72.50977,30.94482,41.93115,2
25.838,0.3031,-0.05115,1.23633,61.21826,29.54101,18.06641,2
25.849,0.27771,-0.03479,1.28442,55.48095,32.83691,-2.38037,2
25.859,0.24023,-0.03406,1.30933,56.21338,40.34423,-13.79394,2
25.87,0.19763,-0.04004,1.31152,61.27929,48.95019,-17.94434,2
25.881,0.15039,-0.04822,1.30029,71.65527,62.13379,-17.63916,2
25.891,0.10156,-0.05457,1.2865,73.85254,64.7583,-14.64844,2
25.902,0.05701,-0.05347,1.27576,75.19531,63.41552,-8.66699,2
25.912,0.02539,-0.04517,1.26733,77.94189,58.71582,-0.24414,2
25.923,0.00952,-0.03137,1.2511,82.88573,53.28369,8.48389,2
25.934,0.01062,-0.0116,1.22266,88.19579,47.66845,16.54053,2
25.944,0.03308,0.01575,1.18396,91.36962,41.13769,23.19336,2
25.955,0.07166,0.04749,1.15112,91.97997,33.20312,27.09961,2
25.966,0.16309,0.10864,1.16052,92.77343,25.26855,27.70996,2
25.976,0.20081,0.12988,1.18005,96.13036,19.59229,25.51269,2
25.987,0.22864,0.14526,1.18604,102.17284,17.15088,21.48437,0
25.997,0.24084,0.15454,1.17371,109.98534,17.33398,16.72363,0
26.008,0.23682,0.16101,1.1698,117.30956,18.24951,12.146,0
26.019,0.2229,0.17236,1.19495,123.53515,18.31055,8.91113,0
26.029,0.20288,0.18994,1.22705,131.34766,18.37158,7.62939,0
26.04,0.18689,0.20862,1.22388,155.27344,17.08984,9.64355,0
26.051,0.18677,0.22815,1.17505,163.08592,12.93945,11.16943,0
26.061,0.20276,0.2533,1.11707,165.58836,8.05664,11.90185,0
26.072,0.22583,0.28308,1.07727,167.41942,5.18799,11.41357,0
26.082,0.24756,0.31018,1.04248,171.93602,4.57764,9.0332,0
26.093,0.2627,0.33411,1.00244,178.40575,4.15039,4.69971,0
26.104,0.26538,0.35803,0.95728,185.05858,2.13623,-0.36621,0
26.114,0.2511,0.37805,0.90723,190.85692,-2.44141,-4.69971,0
26.125,0.20386,0.39648,0.82141,196.65526,-10.00977,-7.87353,0
26.135,0.17664,0.40808,0.80627,203.4912,-19.89746,-10.31494,0
26.146,0.14612,0.42957,0.8042,212.82957,-31.31103,-11.90185,0
26.157,0.12158,0.45166,0.76843,223.87694,-43.45703,-12.02392,0
26.167,0.10132,0.45789,0.68909,231.32323,-54.38232,-10.68115,0
26.178,0.07996,0.45142,0.60522,229.3701,-62.62207,-7.69043,0
26.189,0.05994,0.45654,0.54565,219.2993,-69.33594,-2.99072,0
26.199,0.04639,0.47864,0.51929,199.95116,-84.10644,6.46973,0
26.21,0.04089,0.50916,0.51624,197.57079,-92.65136,8.78906,0
26.22,0.04504,0.54443,0.52002,198.36424,-97.53417,8.8501,0
26.231,0.06006,0.57849,0.51147,197.44872,-94.9707,7.20215,0
26.242,0.08997,0.6084,0.4801,188.29344,-85.99853,4.21143,0
26.252,0.12854,0.63818,0.46826,171.02049,-73.6084,-1.34277,0
26.263,0.16248,0.68079,0.51221,155.33447,-58.71582,-9.76562,0
26.273,0.18396,0.72595,0.56311,149.04785,-41.13769,-19.28711,0
26.284,0.15588,0.74084,0.50964,148.68164,-23.49853,-26.06201,0
26.295,0.1062,0.73572,0.50952,147.15576,-9.15527,-27.70996,0
26.305,0.05225,0.72681,0.53711,143.06641,0.48828,-23.80371,0
26.316,0.01428,0.71399,0.57068,138.5498,5.85937,-15.93017,0
26.327,-0.01477,0.70642,0.58997,137.81738,8.30078,-8.48389,0
26.337,-0.02771,0.70691,0.55029,144.22607,8.78906,-3.78418,0
26.348,-0.02148,0.70312,0.46655,153.38135,10.19287,-0.06104,0
26.358,-0.0116,0.69421,0.41553,155.39551,8.36182,8.30078,0
26.369,-0.00256,0.69055,0.42334,156.73828,-1.95312,12.93945,0
26.38,0.02356,0.68555,0.43188,165.77147,-9.82666,16.78467,0
26.39,0.05774,0.66089,0.37427,175.17088,-4.39453,14.46533,0
26.401,0.08484,0.63416,0.21411,171.56981,6.7749,1.70898,0
26.411,0.11743,0.62036,-0.01868,145.32471,7.69043,-14.89258,0
26.422,0.15027,0.6405,-0.20459,103.75976,2.80762,-26.12304,0
26.433,0.17102,0.72888,-0.26685,66.46729,6.95801,-29.05273,0
26.443,0.20361,0.77466,-0.16992,45.10498,21.60644,-25.14648,0
26.454,0.20447,0.71509,-0.16711,36.13281,37.10938,-21.11816,0
26.465,0.1958,0.68579,-0.24182,31.18896,47.54638,-21.30127,0
26.475,0.18518,0.65405,-0.34644,23.19336,51.87988,-21.78955,0
26.486,0.19263,0.62219,-0.43799,8.11768,50.47607,-17.8833,0
26.496,0.21704,0.625,-0.46545,-14.5874,45.53222,-10.62012,0
26.507,0.23877,0.64221,-0.42261,-38.33008,40.2832,-5.31006,0
26.518,0.25208,0.66846,-0.38,-54.74853,25.45166,-10.80322,0
26.528,0.26416,0.70166,-0.37561,-50.47607,12.146,-14.5874,0
26.539,0.2804,0.71973,-0.3822,-45.22705,-3.72314,-16.90674,0
26.549,0.29321,0.72351,-0.36572,-42.66357,-20.32471,-18.73779,0
26.56,0.2821,0.70398,-0.35681,-61.34033,-29.90722,-7.01904,0
26.571,0.27319,0.69397,-0.33606,-109.37499,-25.14648,20.93506,0
26.581,0.27319,0.68445,-0.25427,-159.11865,-14.77051,40.64941,0
26.592,0.25598,0.64233,-0.14551,-195.06834,-8.36182,44.86084,0
26.603,0.24561,0.62488,0.04871,-219.60448,-5.43213,43.21289,0
26.613,0.26953,0.6637,0.12878,-229.43114,-3.11279,39.91699,0
26.624,0.28564,0.66895,0.17737,-226.19627,0.48828,34.729,0
26.634,0.28223,0.62,0.20386,-220.21483,3.60107,27.70996,0
26.645,0.25793,0.55273,0.25098,-223.02245,6.53076,21.85058,0
26.656,0.22168,0.50366,0.33569,-239.4409,8.66699,16.96777,0
26.666,0.19104,0.47351,0.44055,-266.90674,4.5166,8.8501,0
26.677,0.17883,0.45435,0.56519,-308.22754,-12.146,-16.11328,0
26.687,0.16516,0.44653,0.72498,-302.73438,-12.26807,-28.50342,0
26.698,0.12268,0.4397,0.92139,-281.49414,-7.8125,-35.70557,0
26.709,0.07104,0.43286,1.09961,-251.70897,-4.63867,-31.55517,0
26.719,0.04688,0.448,1.19727,-226.31834,-2.62451,-17.82227,0
26.73,0.05286,0.48303,1.22339,-213.07372,1.64795,-3.05176,0
26.74,0.06055,0.50696,1.20825,-207.09227,6.7749,6.22559,0
26.751,0.06152,0.5022,1.15173,-200.62254,10.19287,9.39941,0
26.762,0.06567,0.46167,0.99097,-192.50487,13.18359,10.00977,0
26.772,0.0686,0.42834,0.93445,-185.24168,16.47949,11.84082,0
26.783,0.07629,0.38879,0.88855,-180.78612,18.18848,15.86914,0
26.793,0.08203,0.35291,0.85693,-179.32127,17.94434,20.75195,0
26.804,0.08398,0.328,0.85144,-180.11473,16.17432,25.93994,0
26.815,0.09265,0.30688,0.86877,-181.51854,11.59668,30.82275,0
26.825,0.10632,0.27417,0.94788,-182.55614,1.40381,34.5459,0
26.836,0.14197,0.27356,1.06628,-161.43797,-15.74707,48.76709,0
26.847,0.18896,0.31152,1.15405,-151.06201,-14.52637,39.97803,0
26.857,0.20239,0.32227,1.203,-147.27783,-15.07568,27.16064,0
26.868,0.19446,0.28955,1.2157,-146.60645,-22.64404,23.25439,0
26.878,0.19617,0.24609,1.21448,-145.50781,-32.04346,27.16064,0
26.889,0.21948,0.22754,1.18921,-139.4043,-33.26416,34.729,0
26.9,0.27307,0.21936,1.09009,-131.89697,-26.61133,42.23632,0
26.91,0.34082,0.20251,0.94629,-131.46973,-19.34814,45.8374,0
26.921,0.44934,0.13721,0.87256,-138.48877,-16.96777,46.50879,0
26.931,0.49341,0.12341,1.00024,-145.81299,-19.65332,45.22705,0
26.942,0.52576,0.15149,1.18958,-146.91162,-22.88818,38.81836,0
26.953,0.55115,0.198,1.35022,-141.8457,-22.94922,25.14648,0
26.963,0.57068,0.1875,1.45813,-142.27295,-18.67676,12.3291,0
26.974,0.55017,0.11621,1.52869,-151.79443,-8.97217,4.63867,0
26.985,0.46948,0.04688,1.50476,-154.05273,7.44629,-5.92041,0
26.995,0.36328,-0.01697,1.3584,-118.04198,37.35352,-28.38135,0
27.006,0.28772,-0.06519,1.17114,-98.32763,34.79004,-25.51269,0
27.016,0.28088,-0.08655,1.02039,-84.16747,21.42334,-17.33398,0
27.027,0.32031,-0.10193,0.94128,-78.30811,3.05176,-15.31982,0
27.038,0.36169,-0.10962,0.95911,-78.43018,-15.25879,-21.78955,0
27.048,0.38879,-0.10767,1.05322,-77.81982,-29.35791,-30.94482,0
27.059,0.38831,-0.1123,1.17078,-72.02148,-35.70557,-37.41455,0
27.07,0.3573,-0.12939,1.26257,-63.35449,-34.66797,-39.85596,0
27.08,0.27258,-0.17871,1.24646,-55.35888,-28.74756,-38.57422,2
27.091,0.24585,-0.19812,1.10718,-48.2788,-20.08056,-34.85107,2
27.101,0.22913,-0.20483,0.93823,-44.49463,-12.75635,-31.00586,2
27.112,0.20789,-0.22302,0.84314,-47.54638,-10.37598,-26.61133,2
27.123,0.19666,-0.2489,0.86475,-54.32129,-13.79394,-19.28711,2
27.133,0.20593,-0.25903,0.97888,-56.39648,-19.89746,-8.05664,2
27.144,0.20264,-0.26331,1.10022,-48.40088,-21.85058,4.39453,2
27.155,0.1853,-0.28259,1.15918,-21.11816,-11.71875,14.77051,2
27.165,0.17249,-0.29797,1.15479,-22.82715,-8.42285,-1.34277,2
27.176,0.1593,-0.29358,1.13464,-33.20312,-8.97217,-17.15088,2
27.186,0.15369,-0.27759,1.12158,-36.9873,-8.66699,-19.83643,2
27.197,0.16345,-0.26001,1.08264,-32.04346,-7.87353,-15.93017,2
27.208,0.17957,-0.25977,1.02136,-26.06201,-8.66699,-12.57324,2
27.218,0.19263,-0.276,0.96777,-24.23096,-11.2915,-10.92529,2
27.229,0.20447,-0.28149,0.95984,-25.81787,-13.91601,-9.58252,2
27.24,0.25537,-0.25793,1.09033,-26.42822,-14.22119,-8.11768,2
27.25,0.28259,-0.25146,1.16272,-25.08545,-8.72803,-6.83594,2
27.261,0.29431,-0.25317,1.18799,-22.27783,2.99072,-6.04248,2
27.271,0.29236,-0.26453,1.1676,-17.82227,15.01465,-5.92041,2
27.282,0.28723,-0.27295,1.13721,-13.06152,21.85058,-5.98144,2
27.293,0.2915,-0.26941,1.10815,-9.21631,22.21679,-5.24902,2
27.303,0.30603,-0.25537,1.06506,-4.82178,16.90674,-3.66211,2
27.314,0.31653,-0.24194,1.02454,2.31934,-1.0376,-1.40381,2
27.325,0.31506,-0.2373,1.01404,2.99072,-6.53076,-1.15967,2
27.335,0.30859,-0.2384,1.00635,4.21143,-8.36182,-0.61035,2
27.346,0.30444,-0.24133,0.96912,4.94385,-8.11768,0.42725,2
27.356,0.3031,-0.24414,0.9259,3.78418,-7.08008,1.58691,2
27.367,0.3031,-0.24487,0.91125,1.15967,-5.85937,2.2583,2
27.378,0.3042,-0.24231,0.92529,-1.0376,-4.76074,2.19727,2
27.388,0.30554,-0.2384,0.94885,-1.52588,-3.96728,1.52588,2
27.399,0.31018,-0.2395,0.9552,-0.36621,-3.479,0.67139,2
27.409,0.30249,-0.24573,0.94495,1.09863,-3.41797,-0.18311,2
27.42,0.28772,-0.24658,0.93738,2.0752,-3.84521,-0.97656,2
27.431,0.27197,-0.24744,0.93042,2.62451,-4.39453,-1.58691,2
27.441,0.26404,-0.25281,0.92615,2.92969,-4.94385,-1.64795,2
27.452,0.26953,-0.25012,0.92822,2.74658,-5.67627,-1.0376,2
27.463,0.28345,-0.23438,0.93323,2.2583,-6.65283,-0.48828,2
27.473,0.29651,-0.21777,0.9375,1.83105,-6.83594,-0.85449,2
27.484,0.30688,-0.21289,0.93188,2.2583,-6.34766,-0.85449,2
27.494,0.31531,-0.2179,0.91675,1.95312,-5.37109,-0.85449,2
27.516,0.30664,-0.22693,0.92993,-0.91553,-0.24414,-0.91553,2
27.526,0.302,-0.2207,0.94995,-1.2207,1.77002,-0.12207,2
27.537,0.30884,-0.21191,0.95752,-0.36621,1.70898,0.85449,2
27.548,0.32532,-0.22095,0.94568,-0.18311,0.67139,1.46484,2
27.558,0.31226,-0.22864,0.95752,-1.09863,0.54932,1.2207,2
27.569,0.29785,-0.22607,0.96289,-1.64795,1.34277,0.85449,2
27.579,0.29199,-0.22107,0.96057,-1.52588,1.52588,0.85449,2
27.59,0.29431,-0.22351,0.95544,-0.73242,0.30518,1.46484,2
27.601,0.29785,-0.22961,0.94824,0.42725,-1.64795,2.19727,2
27.611,0.29797,-0.23438,0.94153,1.52588,-2.80762,2.44141,2
27.622,0.30029,-0.2334,0.92896,2.50244,-1.58691,2.0752,2
27.633,0.30811,-0.2323,0.91711,1.95312,-0.91553,1.70898,2
27.643,0.31543,-0.23938,0.91675,0.97656,-1.2207,1.2207,2
27.654,0.31677,-0.24634,0.92346,0.24414,-1.46484,0.79346,2
27.664,0.31201,-0.24414,0.93787,0.18311,-1.0376,0.67139,2
27.675,0.30713,-0.23779,0.94739,1.0376,-0.97656,0.61035,2
27.686,0.30823,-0.23596,0.9425,1.83105,-1.58691,0.54932,2
27.696,0.31091,-0.23865,0.93872,2.19727,-2.74658,0.54932,2
27.707,0.30615,-0.23999,0.95215,2.68555,-3.84521,0.67139,2
27.718,0.30774,-0.23767,0.95178,3.72314,-4.15039,0.97656,2
27.728,0.31372,-0.23657,0.94519,5.06592,-3.66211,1.15967,2
27.739,0.32129,-0.23438,0.93762,5.98144,-3.479,1.15967,2
27.749,0.32397,-0.22949,0.93164,6.10352,-3.60107,1.0376,2
27.76,0.32104,-0.22388,0.927,5.7373,-3.54004,0.73242,2
27.771,0.3175,-0.22314,0.92395,5.12695,-3.17383,0.30518,2
27.781,0.31433,-0.22986,0.92786,3.66211,-3.60107,-0.18311,2
27.792,0.31006,-0.23474,0.94226,3.2959,-4.82178,0.0,2
27.803,0.30359,-0.23218,0.95642,3.96728,-5.98144,0.30518,2
27.813,0.30078,-0.22754,0.95679,5.12695,-7.20215,0.54932,2
27.824,0.30627,-0.22473,0.95154,5.85937,-8.36182,0.54932,2
27.834,0.31567,-0.22351,0.95337,6.40869,-9.09424,0.30518,2
27.845,0.31726,-0.22351,0.95715,7.20215,-9.15527,-0.61035,2
27.856,0.31299,-0.22119,0.95227,8.42285,-9.09424,-2.0752,2
27.866,0.3241,-0.20056,0.90149,9.09424,-9.0332,-2.19727,2
27.877,0.32739,-0.20422,0.89941,8.23975,-8.11768,-0.97656,2
27.888,0.328,-0.21143,0.91248,6.71387,-7.20215,-0.24414,2
27.898,0.33057,-0.21045,0.91504,5.67627,-5.7373,-0.24414,2
27.909,0.33716,-0.20654,0.9104,4.88281,-2.2583,-0.54932,2
27.92,0.34607,-0.2074,0.91272,3.54004,1.77002,-0.97656,2
27.93,0.35034,-0.21069,0.92151,1.89209,3.66211,-1.70898,2
27.941,0.34436,-0.20984,0.92859,0.24414,2.74658,-3.54004,2
27.951,0.32849,-0.20752,0.92981,0.12207,2.80762,-4.02832,2
27.962,0.31421,-0.20813,0.92346,-0.36621,3.2959,-4.02832,2
27.973,0.31128,-0.20947,0.92188,-1.58691,3.72314,-3.78418,2
27.983,0.31384,-0.21326,0.94263,-2.38037,3.35693,-3.35693,2
27.994,0.3158,-0.21948,0.9751,-1.46484,1.70898,-2.80762,2
28.005,0.32031,-0.224,1.00439,1.09863,-0.91553,-2.2583,2
28.015,0.34045,-0.22595,1.04346,4.76074,-3.72314,-1.70898,2
28.026,0.36011,-0.23523,1.07336,9.0332,-5.98144,-1.15967,2
28.037,0.38757,-0.24841,1.14294,13.42773,-7.26318,-1.40381,2
28.047,0.41553,-0.26953,1.25745,18.79883,-7.14111,-2.68555,2
28.058,0.42773,-0.28296,1.38196,31.37207,-3.78418,-1.64795,2
28.069,0.41113,-0.2771,1.50366,54.6875,3.72314,4.02832,2
28.079,0.3667,-0.26367,1.61597,85.69335,16.90674,13.67187,0
28.09,0.31262,-0.25073,1.69507,147.82715,54.32129,44.43359,0
28.1,0.25916,-0.22827,1.71216,159.05762,62.62207,57.18994,0
28.111,0.23438,-0.18823,1.6582,148.62061,56.33545,58.04443,0
28.122,0.26477,-0.14136,1.59692,130.06592,42.72461,43.02978,0
28.132,0.32422,-0.09668,1.57495,119.812,35.03418,19.04297,0
28.143,0.35486,-0.0658,1.56909,118.53027,41.5039,-1.09863,0
28.154,0.30493,-0.0575,1.57764,122.9248,57.73925,-7.9956,0
28.164,0.19006,-0.07385,1.60925,135.49805,69.88525,-0.18311,0
28.175,0.05725,-0.09558,1.52368,157.34863,70.12939,16.11328,0
28.186,0.10046,-0.07349,1.38525,183.59373,61.6455,32.65381,0
28.196,0.1875,-0.03491,1.23547,206.35985,49.68261,43.64013,0
28.207,0.27124,0.00757,1.12585,217.59032,37.53662,46.20361,0
28.218,0.32764,0.04346,1.06738,215.8203,28.01513,42.29736,0
28.228,0.36365,0.073,1.05066,206.9702,22.3999,36.25488,0
28.239,0.37561,0.11084,1.05334,198.73045,19.77539,29.60205,0
28.249,0.35742,0.14185,1.04651,197.63182,24.78027,15.625,0
28.26,0.32043,0.14807,1.02612,202.81981,28.01513,9.52148,0
28.271,0.27112,0.14148,0.99585,209.53368,29.72412,5.98144,0
28.292,0.20532,0.15247,0.94812,222.10692,27.28271,6.5918,0
28.303,0.18896,0.19641,0.96411,228.08836,26.61133,8.78906,0
28.313,0.17603,0.245,0.9635,233.82567,26.85547,11.35254,0
28.324,0.19165,0.29089,0.83118,237.36571,27.28271,13.00049,0
28.335,0.22388,0.3125,0.74841,237.97606,26.79443,13.18359,0
28.345,0.26733,0.34912,0.66736,237.06053,23.4375,12.02392,0
28.356,0.29932,0.39856,0.59912,234.80223,18.00537,9.70459,0
28.367,0.2959,0.45056,0.5564,230.4077,12.26807,6.46973,0
28.377,0.26123,0.48425,0.53369,225.09764,6.34766,2.80762,0
28.388,0.2157,0.49524,0.5155,221.13036,-1.34277,-1.70898,0
28.399,0.17041,0.505,0.49072,216.91893,-14.34326,-7.87353,0
28.409,0.1405,0.52319,0.45117,210.2661,-16.96777,-8.23975,0
28.42,0.13916,0.54224,0.40283,198.48631,-17.94434,-8.30078,0
28.431,0.15234,0.56812,0.37268,184.50926,-14.03808,-8.91113,0
28.441,0.15991,0.60205,0.37122,171.50877,-6.28662,-10.62012,0
28.452,0.16077,0.62781,0.3728,160.70555,0.67139,-13.67187,0
28.463,0.15515,0.64087,0.3606,151.7334,4.76074,-16.6626,0
28.473,0.13855,0.65137,0.28528,142.21191,5.5542,-18.06641,0
28.484,0.12585,0.65259,0.23584,128.96729,4.21143,-17.63916,0
28.494,0.10498,0.64197,0.21606,112.67089,2.50244,-15.86914,0
28.505,0.08411,0.63928,0.2395,100.03661,0.42725,-12.93945,0
28.516,0.07397,0.6543,0.25623,98.51073,-1.46484,-8.66699,0
28.526,0.07788,0.66956,0.21912,105.95702,-2.38037,-2.74658,0
28.537,0.10938,0.67993,0.12964,111.51122,-2.31934,7.26318,0
28.548,0.16357,0.69324,0.03589,96.86279,-6.04248,26.79443,0
28.558,0.20801,0.72546,0.01526,88.62304,-12.57324,25.51269,0
28.569,0.22729,0.76636,0.05664,86.91405,-17.57812,18.18848,0
28.579,0.21924,0.78796,0.09741,85.69335,-18.55469,10.31494,0
28.59,0.19202,0.79333,0.13635,79.71191,-16.90674,5.18799,0
28.601,0.16724,0.79907,0.15955,70.37354,-12.57324,2.80762,0
28.611,0.14966,0.77954,0.10852,57.80029,-5.49316,0.54932,0
28.622,0.13489,0.7384,0.00232,40.03906,0.24414,-4.88281,0
28.633,0.11938,0.79382,0.02014,22.64404,4.27246,-9.21631,0
28.643,0.11609,0.82642,0.0835,14.22119,9.64355,-6.5918,0
28.654,0.1156,0.82861,0.08655,13.85498,15.07568,0.0,0
28.665,0.11316,0.82068,0.05054,13.3667,18.73779,4.02832,0
28.675,0.11877,0.82178,0.01892,8.23975,18.24951,2.80762,0
28.686,0.13855,0.82849,0.01355,1.46484,14.77051,-0.67139,0
28.696,0.16711,0.83618,0.03455,-3.05176,12.39014,-3.84521,0
28.707,0.1958,0.84741,0.05994,-5.49316,12.3291,-9.58252,0
28.718,0.21667,0.85132,0.05872,-8.91113,14.64844,-10.37598,0
28.728,0.224,0.83167,0.0282,-17.82227,17.8833,-9.52148,0
28.739,0.22095,0.80054,-0.00732,-31.79931,19.53125,-8.36182,0
28.75,0.22083,0.78833,-0.02551,-47.72949,19.16504,-8.48389,0
28.76,0.22754,0.79761,-0.01685,-63.59863,19.77539,-11.41357,0
28.771,0.22961,0.80847,0.00732,-80.50536,23.80371,-16.72363,0
28.781,0.22229,0.80188,0.01575,-101.01318,29.11377,-22.94922,0
28.792,0.17163,0.74536,0.02283,-125.30517,30.88379,-29.05273,0
28.803,0.14392,0.7251,0.08032,-148.68164,26.18408,-33.56934,0
28.813,0.11719,0.71423,0.15869,-164.55077,17.57812,-35.03418,0
28.824,0.09131,0.69226,0.20325,-170.71532,9.64355,-34.11865,0
28.835,0.07397,0.66125,0.20508,-172.91258,3.60107,-32.4707,0
28.845,0.06384,0.63782,0.21912,-177.91747,-2.0752,-32.10449,0
28.856,0.05981,0.62109,0.26135,-186.15721,-7.8125,-33.20312,0
28.866,0.06348,0.60779,0.30566,-209.2285,-16.90674,-34.66797,0
28.877,0.0719,0.59595,0.35278,-226.74559,-22.27783,-34.24072,0
28.888,0.0907,0.58789,0.42578,-243.59129,-29.47998,-33.38623,0
28.898,0.11548,0.58728,0.53162,-253.78416,-35.03418,-34.11865,0
28.909,0.11987,0.58289,0.65076,-255.31004,-36.92627,-37.35352,0
28.919,0.0907,0.55151,0.74243,-250.3662,-36.07178,-40.2832,0
28.93,0.03674,0.49316,0.79663,-244.812,-33.93555,-39.42871,0
28.941,-0.02698,0.43274,0.84216,-241.08885,-31.00586,-32.83691,0
28.951,-0.06604,0.36438,0.8938,-237.54881,-28.44238,-20.87402,0
28.962,-0.01636,0.3678,0.90894,-233.27635,-27.46582,-7.75146,0
28.972,0.04382,0.38159,0.93738,-227.53905,-27.83203,1.77002,0
28.983,0.10059,0.38367,0.96765,-219.54344,-28.44238,7.01904,0
28.994,0.15259,0.37927,0.99304,-210.08299,-27.89306,8.91113,0
29.004,0.1947,0.37585,1.00513,-201.23289,-25.32959,8.05664,0
29.015,0.21948,0.3645,0.99768,-194.88524,-21.1792,6.10352,0
29.026,0.21851,0.34644,0.99341,-191.04002,-18.61572,1.46484,0
29.036,0.20569,0.32068,1.01233,-184.32616,-18.00537,-0.18311,0
29.047,0.19397,0.29822,1.0282,-169.43358,-15.31982,-4.08936,0
29.057,0.1731,0.27893,1.01758,-151.42822,-14.46533,-8.30078,0
29.068,0.14575,0.23499,0.97546,-138.00049,-21.05713,-7.38525,0
29.079,0.13684,0.16931,0.90735,-135.49805,-36.49902,-1.83105,0
29.089,0.15698,0.11975,0.86792,-142.94434,-53.46679,5.12695,0
29.1,0.19263,0.10437,0.90674,-152.70996,-66.22314,12.39014,0
29.111,0.26978,0.11548,1.18201,-156.06689,-74.34082,20.44678,0
29.121,0.28687,0.12109,1.2998,-148.4375,-75.56152,27.70996,0
